DateTime,AnimalID,System,PositionID
2023-04-26T18:04:43Z,OR436,sys.2,7
2023-04-26T18:04:44Z,OR420,sys.2,3
2023-04-26T18:04:45Z,OR432,sys.1,7
2023-04-26T18:04:45Z,OR429,sys.4,7
2023-04-26T18:04:47Z,OR433,sys.4,3
2023-04-26T18:04:50Z,OR426,sys.5,7
2023-04-26T18:04:54Z,OR415,sys.3,7
2023-04-26T18:04:55Z,OR420,sys.2,8
2023-04-26T18:04:55Z,OR416,sys.3,3
2023-04-26T18:04:56Z,OR436,sys.2,7
2023-04-26T18:04:58Z,OR436,sys.2,3
2023-04-26T18:04:59Z,OR415,sys.3,7
2023-04-26T18:04:59Z,OR419,sys.1,7
2023-04-26T18:05:00Z,OR432,sys.1,8
2023-04-26T18:05:03Z,OR429,sys.4,3
2023-04-26T18:05:04Z,OR419,sys.1,4
2023-04-26T18:05:05Z,OR420,sys.2,7
2023-04-26T18:05:08Z,OR436,sys.2,3
2023-04-26T18:05:13Z,OR415,sys.3,3
2023-04-26T18:05:18Z,OR420,sys.2,4
2023-04-26T18:05:20Z,OR416,sys.3,7
2023-04-26T18:05:27Z,OR433,sys.4,7
2023-04-26T18:05:29Z,OR419,sys.1,7
2023-04-26T18:05:30Z,OR426,sys.5,7
2023-04-26T18:05:47Z,OR428,sys.1,4
2023-04-26T18:05:47Z,OR432,sys.1,7
2023-04-26T18:05:48Z,OR415,sys.3,7
2023-04-26T18:05:49Z,OR420,sys.2,3
2023-04-26T18:05:53Z,OR415,sys.3,7
2023-04-26T18:05:57Z,OR420,sys.2,4
2023-04-26T18:06:01Z,OR430,sys.5,3
2023-04-26T18:06:07Z,OR419,sys.1,4
2023-04-26T18:06:16Z,OR437,sys.4,8
2023-04-26T18:06:17Z,OR436,sys.2,7
2023-04-26T18:06:26Z,OR419,sys.1,3
2023-04-26T18:06:31Z,OR419,sys.1,4
2023-04-26T18:06:34Z,OR426,sys.5,7
2023-04-26T18:06:39Z,OR426,sys.5,8
2023-04-26T18:06:39Z,OR415,sys.3,3
2023-04-26T18:06:44Z,OR426,sys.5,3
2023-04-26T18:06:47Z,OR437,sys.4,7
2023-04-26T18:06:57Z,OR426,sys.5,4
2023-04-26T18:06:58Z,OR428,sys.1,3
2023-04-26T18:07:01Z,OR426,sys.5,7
2023-04-26T18:07:02Z,OR436,sys.2,3
2023-04-26T18:07:19Z,OR420,sys.2,3
2023-04-26T18:07:20Z,OR419,sys.1,7
2023-04-26T18:07:20Z,OR429,sys.4,3
2023-04-26T18:07:21Z,OR428,sys.1,8
2023-04-26T18:07:21Z,OR436,sys.2,7
2023-04-26T18:07:23Z,OR420,sys.2,3
2023-04-26T18:07:24Z,OR433,sys.4,7
2023-04-26T18:07:26Z,OR428,sys.1,3
2023-04-26T18:07:29Z,OR433,sys.4,3
2023-04-26T18:07:34Z,OR420,sys.2,7
2023-04-26T18:07:35Z,OR433,sys.4,3
2023-04-26T18:07:42Z,OR430,sys.5,7
2023-04-26T18:07:43Z,OR428,sys.1,4
2023-04-26T18:07:43Z,OR433,sys.4,3
2023-04-26T18:07:46Z,OR420,sys.2,3
2023-04-26T18:07:48Z,OR433,sys.4,7
2023-04-26T18:07:49Z,OR436,sys.2,7
2023-04-26T18:07:51Z,OR424,sys.1,3
2023-04-26T18:07:52Z,OR437,sys.4,4
2023-04-26T18:07:53Z,OR428,sys.1,7
2023-04-26T18:07:57Z,OR429,sys.4,8
2023-04-26T18:08:01Z,OR434,sys.5,7
2023-04-26T18:08:01Z,1545,sys.2,8
2023-04-26T18:08:03Z,OR434,sys.5,7
2023-04-26T18:08:08Z,1547,sys.5,7
2023-04-26T18:08:10Z,OR437,sys.4,7
2023-04-26T18:08:11Z,OR419,sys.1,8
2023-04-26T18:08:12Z,OR430,sys.5,7
2023-04-26T18:08:12Z,OR419,sys.1,3
2023-04-26T18:08:13Z,1545,sys.2,3
2023-04-26T18:08:15Z,OR437,sys.4,4
2023-04-26T18:08:16Z,OR424,sys.1,7
2023-04-26T18:08:17Z,OR433,sys.4,3
2023-04-26T18:08:21Z,OR433,sys.4,4
2023-04-26T18:08:21Z,1546,sys.4,7
2023-04-26T18:08:22Z,OR434,sys.5,3
2023-04-26T18:08:22Z,OR437,sys.4,7
2023-04-26T18:08:38Z,OR433,sys.4,7
2023-04-26T18:08:40Z,OR414,sys.3,7
2023-04-26T18:08:41Z,1547,sys.5,7
2023-04-26T18:08:50Z,OR420,sys.2,7
2023-04-26T18:08:53Z,OR434,sys.5,7
2023-04-26T18:08:54Z,1545,sys.2,4
2023-04-26T18:08:55Z,OR420,sys.2,3
2023-04-26T18:08:56Z,OR419,sys.1,8
2023-04-26T18:08:58Z,OR433,sys.4,4
2023-04-26T18:08:58Z,1546,sys.4,3
2023-04-26T18:09:01Z,OR434,sys.5,3
2023-04-26T18:09:08Z,1547,sys.5,7
2023-04-26T18:09:09Z,OR433,sys.4,3
2023-04-26T18:09:10Z,OR434,sys.5,7
2023-04-26T18:09:13Z,1546,sys.4,3
2023-04-26T18:09:19Z,OR429,sys.4,7
2023-04-26T18:09:24Z,OR416,sys.3,3
2023-04-26T18:09:30Z,OR420,sys.2,7
2023-04-26T18:09:31Z,OR428,sys.1,4
2023-04-26T18:09:32Z,OR428,sys.1,3
2023-04-26T18:09:33Z,OR414,sys.3,7
2023-04-26T18:09:37Z,1547,sys.5,3
2023-04-26T18:09:53Z,OR434,sys.5,7
2023-04-26T18:09:53Z,OR429,sys.4,8
2023-04-26T18:09:53Z,OR437,sys.4,7
2023-04-26T18:09:56Z,OR429,sys.4,7
2023-04-26T18:09:57Z,OR437,sys.4,7
2023-04-26T18:10:05Z,1546,sys.4,3
2023-04-26T18:10:12Z,OR416,sys.3,3
2023-04-26T18:10:26Z,OR429,sys.4,4
2023-04-26T18:10:27Z,OR434,sys.5,7
2023-04-26T18:10:35Z,OR424,sys.1,4
2023-04-26T18:10:43Z,OR433,sys.4,3
2023-04-26T18:10:44Z,OR419,sys.1,3
2023-04-26T18:10:53Z,OR437,sys.4,4
2023-04-26T18:11:00Z,OR432,sys.1,7
2023-04-26T18:11:03Z,1545,sys.2,3
2023-04-26T18:11:05Z,OR437,sys.4,7
2023-04-26T18:11:06Z,OR433,sys.4,3
2023-04-26T18:11:07Z,OR437,sys.4,4
2023-04-26T18:11:08Z,OR432,sys.1,7
2023-04-26T18:11:09Z,OR429,sys.4,3
2023-04-26T18:11:11Z,OR433,sys.4,7
2023-04-26T18:11:14Z,OR433,sys.4,3
2023-04-26T18:11:15Z,OR433,sys.4,3
2023-04-26T18:11:19Z,OR437,sys.4,3
2023-04-26T18:11:20Z,1545,sys.2,4
2023-04-26T18:11:22Z,1545,sys.2,3
2023-04-26T18:11:23Z,OR436,sys.2,3
2023-04-26T18:11:26Z,OR432,sys.1,7
2023-04-26T18:11:27Z,OR433,sys.4,3
2023-04-26T18:11:30Z,1545,sys.2,3
2023-04-26T18:11:32Z,OR413,sys.3,7
2023-04-26T18:11:35Z,OR437,sys.4,8
2023-04-26T18:11:38Z,OR424,sys.1,7
2023-04-26T18:11:41Z,1545,sys.2,3
2023-04-26T18:11:50Z,OR436,sys.2,3
2023-04-26T18:11:51Z,1545,sys.2,3
2023-04-26T18:11:57Z,OR432,sys.1,3
2023-04-26T18:11:58Z,OR428,sys.1,4
2023-04-26T18:11:58Z,OR433,sys.4,7
2023-04-26T18:12:01Z,OR428,sys.1,3
2023-04-26T18:12:02Z,OR413,sys.3,7
2023-04-26T18:12:03Z,OR428,sys.1,4
2023-04-26T18:12:05Z,OR436,sys.2,4
2023-04-26T18:12:08Z,OR424,sys.1,3
2023-04-26T18:12:10Z,OR428,sys.1,3
2023-04-26T18:12:11Z,OR432,sys.1,4
2023-04-26T18:12:13Z,OR432,sys.1,3
2023-04-26T18:12:18Z,OR428,sys.1,4
2023-04-26T18:12:22Z,OR433,sys.4,7
2023-04-26T18:12:24Z,OR424,sys.1,7
2023-04-26T18:12:29Z,OR433,sys.4,4
2023-04-26T18:12:29Z,OR437,sys.4,7
2023-04-26T18:12:30Z,OR432,sys.1,3
2023-04-26T18:12:37Z,OR432,sys.1,7
2023-04-26T18:12:38Z,OR437,sys.4,8
2023-04-26T18:12:39Z,OR416,sys.3,3
2023-04-26T18:12:40Z,OR433,sys.4,3
2023-04-26T18:12:47Z,OR424,sys.1,3
2023-04-26T18:12:52Z,OR424,sys.1,3
2023-04-26T18:12:56Z,OR436,sys.2,3
2023-04-26T18:12:58Z,OR425,sys.2,4
2023-04-26T18:12:59Z,OR424,sys.1,3
2023-04-26T18:13:04Z,1545,sys.2,3
2023-04-26T18:13:06Z,OR428,sys.1,7
2023-04-26T18:13:06Z,OR436,sys.2,4
2023-04-26T18:13:13Z,OR420,sys.2,3
2023-04-26T18:13:13Z,OR437,sys.4,3
2023-04-26T18:13:14Z,OR420,sys.2,7
2023-04-26T18:13:26Z,OR436,sys.2,3
2023-04-26T18:13:26Z,OR429,sys.4,4
2023-04-26T18:13:30Z,OR420,sys.2,3
2023-04-26T18:13:30Z,1547,sys.5,3
2023-04-26T18:13:35Z,OR425,sys.2,7
2023-04-26T18:13:42Z,OR436,sys.2,3
2023-04-26T18:13:42Z,OR425,sys.2,3
2023-04-26T18:13:43Z,OR420,sys.2,7
2023-04-26T18:13:46Z,OR437,sys.4,4
2023-04-26T18:13:48Z,OR420,sys.2,3
2023-04-26T18:13:53Z,OR416,sys.3,3
2023-04-26T18:13:56Z,OR429,sys.4,7
2023-04-26T18:14:04Z,OR416,sys.3,8
2023-04-26T18:14:05Z,OR436,sys.2,7
2023-04-26T18:14:06Z,OR429,sys.4,7
2023-04-26T18:14:06Z,OR437,sys.4,3
2023-04-26T18:14:19Z,1547,sys.5,7
2023-04-26T18:14:23Z,1546,sys.4,3
2023-04-26T18:14:30Z,OR424,sys.1,7
2023-04-26T18:14:36Z,OR437,sys.4,4
2023-04-26T18:14:39Z,OR416,sys.3,3
2023-04-26T18:14:41Z,OR437,sys.4,3
2023-04-26T18:14:46Z,OR426,sys.5,7
2023-04-26T18:15:02Z,OR433,sys.4,4
2023-04-26T18:15:07Z,OR420,sys.2,7
2023-04-26T18:15:09Z,OR426,sys.5,7
2023-04-26T18:15:10Z,1546,sys.4,7
2023-04-26T18:15:15Z,OR426,sys.5,3
2023-04-26T18:15:23Z,OR419,sys.1,3
2023-04-26T18:15:24Z,OR420,sys.2,7
2023-04-26T18:15:25Z,OR434,sys.5,3
2023-04-26T18:15:27Z,1546,sys.4,3
2023-04-26T18:15:32Z,OR433,sys.4,7
2023-04-26T18:15:37Z,OR420,sys.2,3
2023-04-26T18:15:41Z,1546,sys.4,7
2023-04-26T18:15:44Z,1546,sys.4,4
2023-04-26T18:15:45Z,OR433,sys.4,4
2023-04-26T18:15:45Z,OR437,sys.4,8
2023-04-26T18:15:47Z,OR433,sys.4,7
2023-04-26T18:15:49Z,OR437,sys.4,3
2023-04-26T18:15:50Z,OR437,sys.4,3
2023-04-26T18:15:55Z,1546,sys.4,3
2023-04-26T18:15:57Z,OR426,sys.5,7
2023-04-26T18:15:59Z,OR434,sys.5,7
2023-04-26T18:16:04Z,OR436,sys.2,3
2023-04-26T18:16:06Z,1545,sys.2,3
2023-04-26T18:16:13Z,OR436,sys.2,7
2023-04-26T18:16:16Z,1546,sys.4,4
2023-04-26T18:16:19Z,1545,sys.2,3
2023-04-26T18:16:21Z,1545,sys.2,7
2023-04-26T18:16:23Z,OR429,sys.4,7
2023-04-26T18:16:24Z,OR433,sys.4,7
2023-04-26T18:16:26Z,OR436,sys.2,3
2023-04-26T18:16:26Z,OR429,sys.4,8
2023-04-26T18:16:26Z,1546,sys.4,7
2023-04-26T18:16:27Z,OR433,sys.4,7
2023-04-26T18:16:30Z,OR434,sys.5,3
2023-04-26T18:16:33Z,1546,sys.4,4
2023-04-26T18:16:37Z,OR429,sys.4,7
2023-04-26T18:16:41Z,OR437,sys.4,3
2023-04-26T18:16:42Z,OR437,sys.4,3
2023-04-26T18:16:43Z,OR433,sys.4,3
2023-04-26T18:16:49Z,OR433,sys.4,3
2023-04-26T18:16:51Z,OR433,sys.4,3
2023-04-26T18:16:57Z,OR425,sys.2,7
2023-04-26T18:17:02Z,OR433,sys.4,7
2023-04-26T18:17:02Z,OR436,sys.2,3
2023-04-26T18:17:03Z,OR429,sys.4,7
2023-04-26T18:17:07Z,1545,sys.2,7
2023-04-26T18:17:08Z,OR434,sys.5,7
2023-04-26T18:17:12Z,1546,sys.4,3
2023-04-26T18:17:14Z,1545,sys.2,3
2023-04-26T18:17:21Z,OR414,sys.3,7
2023-04-26T18:17:22Z,OR425,sys.2,8
2023-04-26T18:17:22Z,OR437,sys.4,3
2023-04-26T18:17:23Z,OR437,sys.4,3
2023-04-26T18:17:27Z,OR425,sys.2,3
2023-04-26T18:17:31Z,OR429,sys.4,3
2023-04-26T18:17:32Z,OR424,sys.1,3
2023-04-26T18:17:33Z,OR434,sys.5,7
2023-04-26T18:17:35Z,OR419,sys.1,3
2023-04-26T18:17:35Z,1546,sys.4,4
2023-04-26T18:17:38Z,1546,sys.4,3
2023-04-26T18:17:40Z,OR429,sys.4,7
2023-04-26T18:17:41Z,1545,sys.2,7
2023-04-26T18:17:42Z,OR419,sys.1,3
2023-04-26T18:17:50Z,1546,sys.4,3
2023-04-26T18:17:52Z,1545,sys.2,7
2023-04-26T18:17:57Z,OR437,sys.4,3
2023-04-26T18:17:58Z,1546,sys.4,7
2023-04-26T18:17:59Z,1545,sys.2,7
2023-04-26T18:18:07Z,OR419,sys.1,3
2023-04-26T18:18:12Z,OR415,sys.3,7
2023-04-26T18:18:15Z,OR428,sys.1,7
2023-04-26T18:18:24Z,1545,sys.2,3
2023-04-26T18:18:31Z,OR424,sys.1,7
2023-04-26T18:18:32Z,OR415,sys.3,3
2023-04-26T18:18:36Z,OR437,sys.4,8
2023-04-26T18:18:40Z,OR434,sys.5,3
2023-04-26T18:18:44Z,OR415,sys.3,7
2023-04-26T18:18:44Z,OR429,sys.4,3
2023-04-26T18:18:51Z,OR429,sys.4,3
2023-04-26T18:18:53Z,OR414,sys.3,7
2023-04-26T18:18:55Z,OR430,sys.5,7
2023-04-26T18:18:56Z,OR425,sys.2,8
2023-04-26T18:18:56Z,OR437,sys.4,3
2023-04-26T18:18:57Z,OR437,sys.4,3
2023-04-26T18:18:58Z,OR414,sys.3,4
2023-04-26T18:19:04Z,1545,sys.2,7
2023-04-26T18:19:09Z,OR437,sys.4,3
2023-04-26T18:19:13Z,OR428,sys.1,7
2023-04-26T18:19:16Z,OR414,sys.3,3
2023-04-26T18:19:18Z,1545,sys.2,3
2023-04-26T18:19:18Z,OR437,sys.4,4
2023-04-26T18:19:24Z,OR415,sys.3,3
2023-04-26T18:19:24Z,OR437,sys.4,7
2023-04-26T18:19:25Z,OR414,sys.3,8
2023-04-26T18:19:27Z,OR437,sys.4,7
2023-04-26T18:19:43Z,OR419,sys.1,7
2023-04-26T18:19:57Z,1545,sys.2,7
2023-04-26T18:19:58Z,1545,sys.2,7
2023-04-26T18:20:01Z,OR413,sys.3,7
2023-04-26T18:20:01Z,OR425,sys.2,7
2023-04-26T18:20:08Z,OR414,sys.3,3
2023-04-26T18:20:11Z,OR437,sys.4,3
2023-04-26T18:20:12Z,OR414,sys.3,4
2023-04-26T18:20:18Z,OR429,sys.4,3
2023-04-26T18:20:24Z,OR429,sys.4,3
2023-04-26T18:20:27Z,OR429,sys.4,3
2023-04-26T18:20:29Z,OR437,sys.4,3
2023-04-26T18:20:33Z,OR437,sys.4,3
2023-04-26T18:20:46Z,OR413,sys.3,3
2023-04-26T18:20:49Z,OR414,sys.3,7
2023-04-26T18:20:50Z,OR429,sys.4,4
2023-04-26T18:20:50Z,OR437,sys.4,7
2023-04-26T18:20:54Z,OR414,sys.3,3
2023-04-26T18:20:54Z,OR437,sys.4,3
2023-04-26T18:20:58Z,OR414,sys.3,7
2023-04-26T18:21:25Z,OR437,sys.4,8
2023-04-26T18:21:30Z,OR437,sys.4,3
2023-04-26T18:21:34Z,OR437,sys.4,4
2023-04-26T18:21:46Z,OR424,sys.1,3
2023-04-26T18:21:53Z,OR413,sys.3,7
2023-04-26T18:21:55Z,OR424,sys.1,3
2023-04-26T18:21:58Z,OR419,sys.1,7
2023-04-26T18:22:07Z,OR413,sys.3,7
2023-04-26T18:22:15Z,1546,sys.4,3
2023-04-26T18:22:16Z,OR437,sys.4,3
2023-04-26T18:22:20Z,OR428,sys.1,3
2023-04-26T18:22:25Z,OR419,sys.1,3
2023-04-26T18:22:31Z,OR429,sys.4,7
2023-04-26T18:22:35Z,OR419,sys.1,3
2023-04-26T18:22:38Z,OR420,sys.2,3
2023-04-26T18:22:38Z,1545,sys.2,3
2023-04-26T18:22:50Z,OR436,sys.2,7
2023-04-26T18:22:54Z,OR436,sys.2,7
2023-04-26T18:23:05Z,1546,sys.4,3
2023-04-26T18:23:07Z,1546,sys.4,3
2023-04-26T18:23:08Z,OR428,sys.1,3
2023-04-26T18:23:16Z,OR419,sys.1,3
2023-04-26T18:23:17Z,OR428,sys.1,3
2023-04-26T18:23:18Z,1545,sys.2,3
2023-04-26T18:23:28Z,OR413,sys.3,3
2023-04-26T18:23:34Z,1547,sys.5,7
2023-04-26T18:23:39Z,OR428,sys.1,7
2023-04-26T18:23:40Z,OR430,sys.5,3
2023-04-26T18:23:43Z,OR433,sys.4,8
2023-04-26T18:23:44Z,OR416,sys.3,3
2023-04-26T18:23:46Z,OR433,sys.4,7
2023-04-26T18:23:54Z,OR428,sys.1,8
2023-04-26T18:23:56Z,1547,sys.5,7
2023-04-26T18:23:57Z,OR426,sys.5,7
2023-04-26T18:24:07Z,OR432,sys.1,3
2023-04-26T18:24:11Z,OR428,sys.1,3
2023-04-26T18:24:12Z,OR426,sys.5,7
2023-04-26T18:24:16Z,OR434,sys.5,7
2023-04-26T18:24:17Z,OR420,sys.2,3
2023-04-26T18:24:18Z,OR419,sys.1,7
2023-04-26T18:24:23Z,OR428,sys.1,8
2023-04-26T18:24:28Z,1546,sys.4,7
2023-04-26T18:24:30Z,OR416,sys.3,3
2023-04-26T18:24:31Z,OR426,sys.5,7
2023-04-26T18:24:35Z,OR413,sys.3,3
2023-04-26T18:24:39Z,OR426,sys.5,7
2023-04-26T18:24:45Z,OR426,sys.5,7
2023-04-26T18:24:46Z,OR428,sys.1,3
2023-04-26T18:24:46Z,OR416,sys.3,3
2023-04-26T18:24:47Z,OR434,sys.5,7
2023-04-26T18:24:49Z,OR420,sys.2,8
2023-04-26T18:24:55Z,OR429,sys.4,4
2023-04-26T18:25:01Z,OR433,sys.4,8
2023-04-26T18:25:01Z,OR416,sys.3,3
2023-04-26T18:25:06Z,OR420,sys.2,7
2023-04-26T18:25:06Z,1547,sys.5,3
2023-04-26T18:25:07Z,OR436,sys.2,3
2023-04-26T18:25:11Z,OR433,sys.4,7
2023-04-26T18:25:14Z,OR420,sys.2,3
2023-04-26T18:25:15Z,OR436,sys.2,3
2023-04-26T18:25:19Z,1545,sys.2,7
2023-04-26T18:25:22Z,1545,sys.2,3
2023-04-26T18:25:24Z,OR420,sys.2,7
2023-04-26T18:25:29Z,OR420,sys.2,3
2023-04-26T18:25:30Z,OR426,sys.5,3
2023-04-26T18:25:39Z,OR429,sys.4,3
2023-04-26T18:25:41Z,OR434,sys.5,3
2023-04-26T18:25:48Z,OR414,sys.3,8
2023-04-26T18:25:57Z,1545,sys.2,3
2023-04-26T18:25:58Z,OR434,sys.5,7
2023-04-26T18:26:01Z,OR430,sys.5,3
2023-04-26T18:26:02Z,OR419,sys.1,8
2023-04-26T18:26:11Z,OR432,sys.1,3
2023-04-26T18:26:11Z,1546,sys.4,4
2023-04-26T18:26:13Z,OR429,sys.4,8
2023-04-26T18:26:13Z,OR437,sys.4,8
2023-04-26T18:26:14Z,OR420,sys.2,3
2023-04-26T18:26:24Z,OR432,sys.1,7
2023-04-26T18:26:27Z,OR430,sys.5,3
2023-04-26T18:26:28Z,OR414,sys.3,3
2023-04-26T18:26:29Z,1546,sys.4,7
2023-04-26T18:26:32Z,OR419,sys.1,3
2023-04-26T18:26:37Z,OR420,sys.2,4
2023-04-26T18:26:45Z,OR414,sys.3,8
2023-04-26T18:26:51Z,OR419,sys.1,3
2023-04-26T18:26:51Z,OR437,sys.4,7
2023-04-26T18:26:52Z,OR420,sys.2,3
2023-04-26T18:26:55Z,1547,sys.5,7
2023-04-26T18:26:56Z,OR414,sys.3,3
2023-04-26T18:26:58Z,OR414,sys.3,7
2023-04-26T18:26:58Z,OR432,sys.1,3
2023-04-26T18:26:59Z,1547,sys.5,7
2023-04-26T18:27:01Z,OR434,sys.5,8
2023-04-26T18:27:02Z,OR433,sys.4,4
2023-04-26T18:27:02Z,OR436,sys.2,3
2023-04-26T18:27:08Z,1545,sys.2,7
2023-04-26T18:27:09Z,1546,sys.4,4
2023-04-26T18:27:11Z,OR434,sys.5,7
2023-04-26T18:27:12Z,OR433,sys.4,3
2023-04-26T18:27:12Z,1547,sys.5,3
2023-04-26T18:27:15Z,OR428,sys.1,4
2023-04-26T18:27:17Z,OR433,sys.4,7
2023-04-26T18:27:17Z,OR437,sys.4,8
2023-04-26T18:27:19Z,OR428,sys.1,7
2023-04-26T18:27:19Z,OR429,sys.4,7
2023-04-26T18:27:23Z,OR434,sys.5,8
2023-04-26T18:27:26Z,OR436,sys.2,3
2023-04-26T18:27:26Z,OR437,sys.4,7
2023-04-26T18:27:28Z,OR434,sys.5,7
2023-04-26T18:27:31Z,OR420,sys.2,3
2023-04-26T18:27:32Z,OR414,sys.3,3
2023-04-26T18:27:32Z,OR432,sys.1,3
2023-04-26T18:27:35Z,OR414,sys.3,7
2023-04-26T18:27:36Z,OR434,sys.5,3
2023-04-26T18:27:38Z,OR413,sys.3,7
2023-04-26T18:27:46Z,OR414,sys.3,7
2023-04-26T18:27:48Z,OR433,sys.4,3
2023-04-26T18:27:49Z,OR420,sys.2,7
2023-04-26T18:27:49Z,OR413,sys.3,7
2023-04-26T18:27:50Z,OR414,sys.3,3
2023-04-26T18:27:51Z,OR432,sys.1,3
2023-04-26T18:27:54Z,OR420,sys.2,3
2023-04-26T18:27:57Z,1546,sys.4,7
2023-04-26T18:28:00Z,OR420,sys.2,7
2023-04-26T18:28:03Z,OR428,sys.1,3
2023-04-26T18:28:03Z,OR434,sys.5,7
2023-04-26T18:28:06Z,OR420,sys.2,3
2023-04-26T18:28:10Z,OR420,sys.2,3
2023-04-26T18:28:17Z,OR428,sys.1,7
2023-04-26T18:28:17Z,1546,sys.4,4
2023-04-26T18:28:23Z,OR419,sys.1,3
2023-04-26T18:28:23Z,OR425,sys.2,8
2023-04-26T18:28:27Z,OR428,sys.1,3
2023-04-26T18:28:33Z,OR425,sys.2,3
2023-04-26T18:28:35Z,OR433,sys.4,4
2023-04-26T18:28:36Z,OR419,sys.1,3
2023-04-26T18:28:37Z,OR429,sys.4,8
2023-04-26T18:28:41Z,OR420,sys.2,3
2023-04-26T18:28:43Z,OR429,sys.4,3
2023-04-26T18:28:49Z,OR433,sys.4,7
2023-04-26T18:28:50Z,OR420,sys.2,7
2023-04-26T18:28:52Z,OR419,sys.1,3
2023-04-26T18:28:52Z,OR425,sys.2,7
2023-04-26T18:28:57Z,OR428,sys.1,7
2023-04-26T18:28:57Z,OR420,sys.2,3
2023-04-26T18:28:57Z,1545,sys.2,3
2023-04-26T18:28:57Z,OR437,sys.4,4
2023-04-26T18:29:01Z,OR437,sys.4,3
2023-04-26T18:29:02Z,1546,sys.4,7
2023-04-26T18:29:08Z,OR429,sys.4,4
2023-04-26T18:29:10Z,OR430,sys.5,7
2023-04-26T18:29:12Z,OR430,sys.5,7
2023-04-26T18:29:16Z,OR429,sys.4,3
2023-04-26T18:29:17Z,OR437,sys.4,4
2023-04-26T18:29:18Z,OR420,sys.2,7
2023-04-26T18:29:19Z,1547,sys.5,3
2023-04-26T18:29:20Z,OR428,sys.1,7
2023-04-26T18:29:21Z,1547,sys.5,3
2023-04-26T18:29:21Z,OR419,sys.1,7
2023-04-26T18:29:26Z,OR420,sys.2,3
2023-04-26T18:29:29Z,OR428,sys.1,7
2023-04-26T18:29:30Z,OR425,sys.2,7
2023-04-26T18:29:32Z,1546,sys.4,8
2023-04-26T18:29:35Z,OR420,sys.2,3
2023-04-26T18:29:37Z,OR420,sys.2,3
2023-04-26T18:29:38Z,OR425,sys.2,3
2023-04-26T18:29:40Z,OR437,sys.4,3
2023-04-26T18:29:46Z,OR424,sys.1,7
2023-04-26T18:29:51Z,OR437,sys.4,8
2023-04-26T18:29:56Z,OR414,sys.3,7
2023-04-26T18:29:56Z,OR434,sys.5,7
2023-04-26T18:29:56Z,OR432,sys.1,3
2023-04-26T18:30:02Z,OR419,sys.1,3
2023-04-26T18:30:03Z,OR425,sys.2,7
2023-04-26T18:30:05Z,1546,sys.4,7
2023-04-26T18:30:05Z,OR437,sys.4,3
2023-04-26T18:30:08Z,OR414,sys.3,3
2023-04-26T18:30:09Z,OR432,sys.1,3
2023-04-26T18:30:13Z,OR432,sys.1,7
2023-04-26T18:30:25Z,OR432,sys.1,3
2023-04-26T18:30:28Z,OR420,sys.2,3
2023-04-26T18:30:28Z,OR437,sys.4,8
2023-04-26T18:30:33Z,1547,sys.5,7
2023-04-26T18:30:33Z,OR424,sys.1,7
2023-04-26T18:30:39Z,OR437,sys.4,3
2023-04-26T18:30:41Z,OR434,sys.5,7
2023-04-26T18:30:46Z,OR428,sys.1,3
2023-04-26T18:30:47Z,OR419,sys.1,7
2023-04-26T18:31:02Z,OR434,sys.5,7
2023-04-26T18:31:03Z,OR428,sys.1,3
2023-04-26T18:31:03Z,1545,sys.2,7
2023-04-26T18:31:22Z,1547,sys.5,3
2023-04-26T18:31:23Z,OR426,sys.5,3
2023-04-26T18:31:23Z,OR425,sys.2,3
2023-04-26T18:31:26Z,1547,sys.5,3
2023-04-26T18:31:28Z,OR426,sys.5,3
2023-04-26T18:31:30Z,OR434,sys.5,7
2023-04-26T18:31:35Z,OR415,sys.3,8
2023-04-26T18:31:35Z,OR425,sys.2,3
2023-04-26T18:31:37Z,OR426,sys.5,3
2023-04-26T18:31:39Z,1546,sys.4,4
2023-04-26T18:31:41Z,OR434,sys.5,7
2023-04-26T18:31:42Z,1547,sys.5,7
2023-04-26T18:31:42Z,1545,sys.2,3
2023-04-26T18:31:43Z,OR432,sys.1,3
2023-04-26T18:31:47Z,OR432,sys.1,7
2023-04-26T18:31:51Z,OR434,sys.5,3
2023-04-26T18:31:53Z,OR426,sys.5,7
2023-04-26T18:31:56Z,1547,sys.5,7
2023-04-26T18:31:57Z,OR413,sys.3,3
2023-04-26T18:32:00Z,1546,sys.4,3
2023-04-26T18:32:01Z,OR432,sys.1,3
2023-04-26T18:32:05Z,OR430,sys.5,3
2023-04-26T18:32:09Z,1547,sys.5,7
2023-04-26T18:32:10Z,OR434,sys.5,3
2023-04-26T18:32:11Z,OR426,sys.5,3
2023-04-26T18:32:15Z,OR413,sys.3,3
2023-04-26T18:32:19Z,OR433,sys.4,3
2023-04-26T18:32:20Z,OR434,sys.5,7
2023-04-26T18:32:23Z,OR433,sys.4,7
2023-04-26T18:32:23Z,1547,sys.5,3
2023-04-26T18:32:27Z,OR430,sys.5,7
2023-04-26T18:32:27Z,1546,sys.4,8
2023-04-26T18:32:29Z,OR432,sys.1,3
2023-04-26T18:32:30Z,OR437,sys.4,3
2023-04-26T18:32:41Z,OR434,sys.5,7
2023-04-26T18:32:41Z,OR415,sys.3,7
2023-04-26T18:32:43Z,OR414,sys.3,3
2023-04-26T18:32:45Z,OR413,sys.3,7
2023-04-26T18:32:47Z,OR416,sys.3,8
2023-04-26T18:32:54Z,1547,sys.5,3
