DateTime;Animal;RFID;AM;xPos;yPos;zPos
27.04.2023 21:54:11.223;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 21:55:25.368;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:05:27.399;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 22:06:01.425;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:06:57.474;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
27.04.2023 22:07:26.291;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:07:31.605;OR434_sys.5;041AF896CA;SAM;250.0;116.0;0.0
27.04.2023 22:07:44.335;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:07:51.004;OR434_sys.5;041AF896CA;SAM;233.3;116.0;0.0
27.04.2023 22:08:19.976;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:11:31.241;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 22:11:35.892;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 22:11:45.721;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
27.04.2023 22:11:58.374;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:12:11.573;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
27.04.2023 22:13:46.987;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 22:14:23.877;OR434_sys.5;041AF896CA;SAM;200.0;29.0;0.0
27.04.2023 22:14:39.570;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:15:00.904;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
27.04.2023 22:15:07.455;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 22:31:38.301;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
27.04.2023 22:31:44.518;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:34:23.261;OR434_sys.5;041AF896CA;SAM;166.7;0.0;0.0
27.04.2023 22:35:46.044;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 22:36:33.317;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 22:36:53.813;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:05:17.024;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 23:09:17.217;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:19:48.132;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
27.04.2023 23:21:32.891;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:21:58.627;OR434_sys.5;041AF896CA;SAM;166.7;0.0;0.0
27.04.2023 23:25:30.436;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:25:44.511;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 23:25:54.031;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:26:11.546;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 23:26:41.990;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:27:13.410;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 23:27:26.594;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:27:58.115;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
27.04.2023 23:28:15.213;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:28:39.123;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
27.04.2023 23:28:45.352;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:36:36.234;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
27.04.2023 23:36:46.107;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:38:02.789;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
27.04.2023 23:39:39.397;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
27.04.2023 23:49:12.148;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
27.04.2023 23:49:43.725;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:50:15.160;OR434_sys.5;041AF896CA;SAM;250.0;116.0;0.0
27.04.2023 23:55:20.989;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
27.04.2023 23:57:49.533;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
27.04.2023 23:58:03.788;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 00:07:44.174;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 00:08:18.047;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:09:11.909;OR434_sys.5;041AF896CA;SAM;266.7;116.0;0.0
28.04.2023 00:10:09.072;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:10:50.819;OR434_sys.5;041AF896CA;SAM;266.7;116.0;0.0
28.04.2023 00:11:50.837;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 00:12:14.871;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 00:12:20.980;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 00:15:57.789;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 00:17:07.515;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 00:17:09.064;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 00:19:38.667;OR434_sys.5;041AF896CA;SAM;50.0;116.0;0.0
28.04.2023 00:25:54.221;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 00:26:07.931;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:26:17.589;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 00:33:14.894;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 00:33:58.520;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 00:34:01.399;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 00:34:32.182;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 00:34:33.873;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:34:38.437;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 00:34:52.460;OR434_sys.5;041AF896CA;SAM;33.3;116.0;0.0
28.04.2023 00:41:00.847;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 00:41:13.880;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:42:52.937;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 00:42:56.418;OR434_sys.5;041AF896CA;SAM;50.0;116.0;0.0
28.04.2023 00:48:49.194;OR434_sys.5;041AF896CA;SAM;233.3;0.0;0.0
28.04.2023 00:49:52.944;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:50:07.506;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 00:50:11.457;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 00:50:14.849;OR434_sys.5;041AF896CA;SAM;200.0;77.3;0.0
28.04.2023 00:50:47.089;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 00:50:49.027;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 00:52:52.861;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:53:08.920;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 00:53:30.441;OR434_sys.5;041AF896CA;SAM;33.3;116.0;0.0
28.04.2023 00:53:37.467;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 00:53:40.474;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 00:53:43.130;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 00:54:06.102;OR434_sys.5;041AF896CA;SAM;33.3;0.0;0.0
28.04.2023 00:54:10.916;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 00:55:22.227;OR434_sys.5;041AF896CA;SAM;50.0;116.0;0.0
28.04.2023 00:56:01.055;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 00:56:10.707;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 00:56:42.684;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 00:58:56.749;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 01:00:15.745;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
28.04.2023 01:01:03.638;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 01:02:03.542;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 01:02:09.417;OR434_sys.5;041AF896CA;SAM;0.0;58.0;0.0
28.04.2023 01:02:58.684;OR434_sys.5;041AF896CA;SAM;233.3;0.0;0.0
28.04.2023 01:05:20.277;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 01:05:24.031;OR434_sys.5;041AF896CA;SAM;200.0;77.3;0.0
28.04.2023 01:06:18.957;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 01:06:24.743;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:06:35.663;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:12:28.578;OR434_sys.5;041AF896CA;SAM;300.0;58.0;0.0
28.04.2023 01:12:32.100;OR434_sys.5;041AF896CA;SAM;50.0;0.0;0.0
28.04.2023 01:13:34.847;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:15:26.564;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 01:16:59.318;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:18:58.770;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:21:11.388;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 01:21:23.887;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:21:40.046;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 01:21:55.004;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:22:21.824;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 01:22:30.157;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:22:38.643;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:22:43.105;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 01:27:06.561;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:27:21.015;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 01:29:44.860;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 01:29:47.575;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 01:39:01.610;OR434_sys.5;041AF896CA;SAM;233.3;0.0;0.0
28.04.2023 01:39:33.472;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 01:39:36.158;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 01:42:04.611;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 04:34:57.040;OR434_sys.5;041AF896CA;SAM;275.0;0.0;0.0
28.04.2023 04:35:05.546;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 04:37:26.112;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 04:37:41.678;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 04:48:35.060;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 04:48:36.212;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 04:48:56.652;OR434_sys.5;041AF896CA;SAM;300.0;58.0;0.0
28.04.2023 04:49:13.692;OR434_sys.5;041AF896CA;SAM;100.0;58.0;0.0
28.04.2023 04:57:26.710;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 04:57:48.254;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 04:58:03.343;OR434_sys.5;041AF896CA;SAM;200.0;58.0;0.0
28.04.2023 04:58:14.293;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 04:58:16.851;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 04:58:35.320;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 04:58:40.854;OR434_sys.5;041AF896CA;SAM;266.7;0.0;0.0
28.04.2023 04:59:03.788;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 04:59:38.277;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 04:59:42.078;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 04:59:49.870;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 04:59:51.151;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 05:00:31.841;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 05:00:41.626;OR434_sys.5;041AF896CA;SAM;50.0;116.0;0.0
28.04.2023 05:07:50.217;OR434_sys.5;041AF896CA;SAM;300.0;46.4;0.0
28.04.2023 05:08:02.150;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:08:30.278;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 05:08:48.830;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:08:53.574;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 05:09:16.552;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 05:09:22.559;OR434_sys.5;041AF896CA;SAM;300.0;0.0;0.0
28.04.2023 05:09:47.009;OR434_sys.5;041AF896CA;SAM;100.0;0.0;0.0
28.04.2023 05:09:55.555;OR434_sys.5;041AF896CA;SAM;300.0;77.3;0.0
28.04.2023 05:09:58.614;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:10:06.597;OR434_sys.5;041AF896CA;SAM;266.7;38.7;0.0
28.04.2023 05:10:07.643;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:10:28.443;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 05:11:22.904;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:15:27.153;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 05:17:47.501;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 05:23:54.277;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 05:24:04.310;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:27:41.334;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 05:27:58.143;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 05:29:33.095;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 05:29:40.772;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:29:59.751;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 05:30:02.407;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:30:04.975;OR434_sys.5;041AF896CA;SAM;300.0;58.0;0.0
28.04.2023 05:30:13.720;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:30:24.326;OR434_sys.5;041AF896CA;SAM;300.0;38.7;0.0
28.04.2023 05:30:26.307;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:34:00.146;OR434_sys.5;041AF896CA;SAM;250.0;116.0;0.0
28.04.2023 05:34:10.810;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:34:30.737;OR434_sys.5;041AF896CA;SAM;200.0;77.3;0.0
28.04.2023 05:34:34.474;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:34:51.482;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 05:34:57.064;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:35:14.910;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 05:37:38.736;OR434_sys.5;041AF896CA;SAM;0.0;0.0;0.0
28.04.2023 05:46:27.025;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 05:46:55.745;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 05:47:37.763;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 05:48:21.086;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:01:06.562;OR434_sys.5;041AF896CA;SAM;200.0;0.0;0.0
28.04.2023 06:01:19.233;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:02:19.368;OR434_sys.5;041AF896CA;SAM;300.0;116.0;0.0
28.04.2023 06:02:37.070;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:04:13.753;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 06:06:06.940;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:06:43.814;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 06:06:50.659;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:07:06.343;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 06:07:45.648;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:08:00.145;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 06:08:33.982;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:09:26.613;OR434_sys.5;041AF896CA;SAM;266.7;116.0;0.0
28.04.2023 06:09:55.343;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:11:46.816;OR434_sys.5;041AF896CA;SAM;233.3;0.0;0.0
28.04.2023 06:11:51.319;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:13:35.466;OR434_sys.5;041AF896CA;SAM;200.0;116.0;0.0
28.04.2023 06:13:44.763;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 06:25:34.664;OR434_sys.5;041AF896CA;SAM;300.0;38.7;0.0
28.04.2023 06:25:57.375;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 06:26:48.619;OR434_sys.5;041AF896CA;SAM;266.7;0.0;0.0
28.04.2023 06:26:58.606;OR434_sys.5;041AF896CA;SAM;100.0;116.0;0.0
28.04.2023 06:28:19.017;OR434_sys.5;041AF896CA;SAM;266.7;0.0;0.0
28.04.2023 06:31:13.372;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 10:50:46.476;OR434_sys.5;041AF896CA;SAM;250.0;0.0;0.0
28.04.2023 10:51:41.629;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
28.04.2023 11:09:42.747;OR434_sys.5;041AF896CA;SAM;0.0;116.0;0.0
24.04.2023 12:24:52.185;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:26:20.900;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:26:42.193;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:26:58.767;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 12:27:09.425;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:28:25.172;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 12:29:04.648;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:29:20.264;OR420_sys.2;041AF891FA;SAM;250.0;0.0;0.0
24.04.2023 12:29:41.438;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:34:02.353;OR420_sys.2;041AF891FA;SAM;166.7;0.0;0.0
24.04.2023 12:35:03.610;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:35:07.044;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:35:57.947;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:36:17.963;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 12:36:29.759;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:36:52.041;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 12:37:36.546;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:37:43.631;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:38:00.080;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:38:46.498;OR420_sys.2;041AF891FA;SAM;233.3;0.0;0.0
24.04.2023 12:38:58.371;OR420_sys.2;041AF891FA;SAM;50.0;116.0;0.0
24.04.2023 12:39:09.763;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 12:39:16.169;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 12:39:17.341;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 12:39:53.101;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 12:42:07.581;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:42:30.978;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:46:44.503;OR420_sys.2;041AF891FA;SAM;166.7;0.0;0.0
24.04.2023 12:47:32.184;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:49:59.579;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:50:09.283;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:50:47.959;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 12:50:55.934;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:51:11.156;OR420_sys.2;041AF891FA;SAM;166.7;0.0;0.0
24.04.2023 12:51:36.117;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:51:41.365;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:51:55.675;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:52:04.028;OR420_sys.2;041AF891FA;SAM;200.0;116.0;0.0
24.04.2023 12:53:40.046;OR420_sys.2;041AF891FA;SAM;0.0;116.0;0.0
24.04.2023 12:59:04.165;OR420_sys.2;041AF891FA;SAM;300.0;38.7;0.0
24.04.2023 12:59:25.273;OR420_sys.2;041AF891FA;SAM;100.0;116.0;0.0
24.04.2023 13:00:17.758;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 13:00:27.234;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 13:01:51.632;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 13:01:55.960;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 13:03:05.133;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 13:03:18.703;OR420_sys.2;041AF891FA;SAM;100.0;116.0;0.0
24.04.2023 13:08:26.854;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 13:08:29.617;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 13:12:46.940;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 13:13:24.676;OR420_sys.2;041AF891FA;SAM;100.0;116.0;0.0
24.04.2023 13:13:42.231;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 13:14:03.469;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 13:31:22.253;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 13:31:36.011;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 15:07:59.791;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 15:11:31.301;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 18:23:31.876;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 18:24:04.740;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 18:25:52.414;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 18:26:22.658;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 18:31:05.645;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 18:31:55.567;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 18:31:57.793;OR420_sys.2;041AF891FA;SAM;200.0;0.0;0.0
24.04.2023 18:32:46.354;OR420_sys.2;041AF891FA;SAM;0.0;0.0;0.0
24.04.2023 18:33:22.078;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 18:33:24.238;OR420_sys.2;041AF891FA;SAM;133.3;0.0;0.0
24.04.2023 18:33:40.307;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 18:35:05.120;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 18:36:24.943;OR420_sys.2;041AF891FA;SAM;300.0;77.3;0.0
24.04.2023 18:36:52.139;OR420_sys.2;041AF891FA;SAM;100.0;116.0;0.0
24.04.2023 18:37:16.081;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 18:37:37.172;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 18:38:07.541;OR420_sys.2;041AF891FA;SAM;300.0;0.0;0.0
24.04.2023 18:38:11.374;OR420_sys.2;041AF891FA;SAM;100.0;0.0;0.0
24.04.2023 18:38:30.467;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
24.04.2023 18:38:33.144;OR420_sys.2;041AF891FA;SAM;100.0;116.0;0.0
24.04.2023 18:49:25.847;OR420_sys.2;041AF891FA;SAM;300.0;116.0;0.0
